producto_id;precio;valor_flete;departamento_vendedor;peso_g_producto;longitud_cm_producto;altura_cm_producto;ancho_cm_producto;nombre_categoria_producto
99b5d7eec773ceced9d287d753ca00e9;119.9;14.59;SP;1000.0;16.0;4.0;11.0;papelaria
d4ed9e130fbb1aca77ea64f08f1b20cc;39.9;10.96;SP;300.0;16.0;4.0;11.0;utilidades_domesticas
134957eeec87be2414ac629ee0b947a4;19.9;15.23;RS;200.0;20.0;15.0;15.0;informatica_acessorios
7e33f4a1c59f89da30a335b2dc2de187;27.99;18.23;SP;1075.0;22.0;5.0;7.0;eletronicos
77115ce07da135cd94ffef9ac16bb1b5;29.99;34.15;SP;90.0;19.0;3.0;11.0;telefonia
3f34959740c72f0e661df7d18465c955;65.0;26.99;SP;1000.0;24.0;5.0;17.0;livros_tecnicos
2722b7e5f68e776d18fe901638034e54;37.9;20.54;RJ;650.0;20.0;20.0;20.0;beleza_saude
14c60b3a54996d02ff5d0d56d2aab05c;233.75;16.39;PR;450.0;18.0;12.0;13.0;relogios_presentes
6d83ca45d94919027131b87caf3b2a6c;14.0;15.1;SP;250.0;16.0;10.0;16.0;cama_mesa_banho
63b2c54ffb7ded0576c3bd1346a53d1c;119.0;37.74;SP;320.0;18.0;10.0;13.0;relogios_presentes
e453ac0b522a20f7d08bb343b7753482;24.99;7.78;SP;300.0;17.0;4.0;12.0;telefonia
1d38e85c3c89665e3c1d5cc5e6a829d6;34.9;12.69;SP;1133.0;33.0;23.0;21.0;brinquedos
13d9c868a0780a698f5604b49d3e81ca;49.9;15.45;SP;450.0;20.0;11.0;20.0;papelaria
52c80cedd4e90108bf4fa6a206ef6b03;179.0;90.12;MG;7650.0;20.0;20.0;20.0;ferramentas_jardim
18d79c2b73a6d9e34208eaf182edd13d;179.0;40.58;SP;7900.0;99.0;4.0;50.0;moveis_decoracao
17b9f231d057710012fe28e5a1ac5186;98.0;30.14;SP;10600.0;40.0;40.0;30.0;
956cf733a4632646a751590fbac2efaf;41.99;13.87;SP;650.0;16.0;10.0;16.0;cama_mesa_banho
3cce0d166c3fb2507956c630c1d0f87c;79.9;15.32;RJ;900.0;32.0;24.0;11.0;casa_construcao
19bdd86ca06c5bcaf94fe9e856bd6a3f;279.9;13.46;SP;2450.0;55.0;21.0;30.0;brinquedos
7bb755757b4b21a1abc9cc6e9991a8ad;16.9;8.29;SP;320.0;36.0;7.0;23.0;bebes
cb624905bc39979a816f8906c70bd6bb;24.2;16.11;SC;400.0;20.0;20.0;21.0;brinquedos
ae083e4a334a4210ae0ef7323f1584c5;281.9;18.41;MG;250.0;19.0;7.0;12.0;beleza_saude
b5fd066805e6dbd581736d37d6313bb3;299.0;22.58;PR;3000.0;69.0;11.0;11.0;moveis_decoracao
31b12ca9e842bf87e308c2d92b660b36;39.5;14.1;SP;250.0;16.0;11.0;20.0;perfumaria
d3d2f358e7e92dbbbc0a37d0b7435253;188.87;21.81;MG;2400.0;34.0;31.0;24.0;utilidades_domesticas
9cec1c525c7f0c91eb24c74d790d59ef;99.97;34.24;MG;8750.0;16.0;50.0;40.0;cama_mesa_banho
8f68521812e9648cf8129a3a6daaab0f;169.0;33.66;SP;8250.0;69.0;8.0;36.0;moveis_quarto
8b9f7fc148edbc07e1ce6dce23984f3d;329.93;22.71;GO;1087.0;39.0;28.0;33.0;malas_acessorios
02851253400fd18410f8eb4369cff9e1;114.9;44.72;ES;3900.0;45.0;6.0;38.0;ferramentas_jardim
c85df3adf4b059fd3292eb6530c9a598;79.99;11.17;MG;300.0;20.0;6.0;13.0;esporte_lazer
b27b9df9f45462cc40727ef0681d5995;109.9;13.43;SP;250.0;19.0;14.0;11.0;beleza_saude
a62ff4d8c01bf520bd8ed7637dbb2042;69.12;16.24;SP;700.0;35.0;20.0;20.0;informatica_acessorios
54df09a5996302d51d8c0d81cbcdce39;439.9;24.68;SP;6950.0;31.0;32.0;43.0;eletroportateis
389d119b48cf3043d311335e499d9c6b;53.9;19.81;SP;1750.0;37.0;22.0;40.0;ferramentas_jardim
3d98ab25b3b0c893c78f2ce1dc31e1c4;54.99;15.26;SP;389.0;20.0;16.0;16.0;consoles_games
9e2d3a8d8ffad53e2e35282a2020221c;29.9;22.28;MG;1600.0;35.0;6.0;32.0;moveis_decoracao
c11df8bc488c72d5f966012f8cc81662;19.2;18.23;SP;200.0;18.0;8.0;13.0;eletrodomesticos
4acecc563402664291309d5f9d5cafc7;43.99;12.93;SP;900.0;40.0;40.0;30.0;cool_stuff
8934769521d632e65c27992662f05673;149.9;13.18;MG;200.0;17.0;4.0;13.0;cool_stuff
5b917c70d9b106d8056bdde61c9850e7;29.9;7.47;SP;150.0;16.0;6.0;11.0;construcao_ferramentas_construcao
53ea9da485f6aed8a6f03a85831fe021;299.0;9.35;SP;346.0;18.0;10.0;13.0;relogios_presentes
e9c1abcc7126360336d8f56d49041a8c;349.0;37.76;MG;500.0;22.0;6.0;16.0;beleza_saude
d68b3ee8696e55f3c81a7d319bd1b44d;309.9;34.42;SP;13625.0;55.0;50.0;38.0;brinquedos
6410668313e664e438837bf86363fcb9;34.9;12.48;MG;100.0;16.0;9.0;11.0;fashion_bolsas_e_acessorios
924b2122bcd5d6eb53d37a167d3b1d47;38.0;19.46;SP;250.0;16.0;2.0;11.0;relogios_presentes
97a0fca3502276570a22f65e739f3dcd;39.0;19.32;SP;835.0;29.0;43.0;21.0;utilidades_domesticas
394b16cd32e9f883365dd7ebac4edbe0;14.4;15.79;SP;150.0;25.0;7.0;16.0;eletronicos
6ac3978babf6ca76087369391bb6ce5a;76.5;26.84;SP;1683.0;25.0;22.0;22.0;utilidades_domesticas
cc1b0e67ffb98a08c886e8c3c27a915f;89.0;13.64;SP;1500.0;60.0;20.0;29.0;papelaria
01cf7c4cffff8db0a1cbe612bd2d50a4;17.75;23.28;PR;800.0;40.0;5.0;11.0;moveis_decoracao
29bf158cd50fc035e7443f1c04e8deaa;30.0;13.55;PR;150.0;16.0;12.0;15.0;perfumaria
5c77339ada5044e33450d5c2660692e0;45.9;15.1;SP;150.0;16.0;16.0;11.0;esporte_lazer
f11d6bc6c73bf0326ae129cb88ca04c4;90.0;15.38;SP;300.0;17.0;6.0;17.0;brinquedos
914c9e9af640dd56f48764a225b00f89;79.98;35.57;SP;7463.0;56.0;64.0;35.0;moveis_escritorio
8ea6ac3e8afa3363c9f89a5d86508168;88.9;23.49;PR;5200.0;45.0;25.0;30.0;esporte_lazer
c2af5a088a7027f1efe72f4507fd2fbc;49.0;14.1;SP;150.0;19.0;6.0;11.0;telefonia
2ec8497962cc5f7730756635a5cbbf16;32.9;11.85;SP;1100.0;25.0;5.0;13.0;ferramentas_jardim
371fa349d92646bbeea5873df0bcdc5a;39.0;23.28;SP;490.0;20.0;18.0;16.0;utilidades_domesticas
31a4e43f70b04f64268d63fd9193a8d5;112.89;12.24;SP;150.0;16.0;8.0;11.0;esporte_lazer
d4054e35590015074c0169822b82424e;124.9;34.63;SP;12650.0;17.0;42.0;26.0;brinquedos
af16005fca813272caf59c432153949e;75.9;9.35;SP;800.0;53.0;8.0;20.0;moveis_decoracao
0cfc9fea40ee0f7006d150fbdf3fa808;34.0;8.27;RN;300.0;22.0;2.0;16.0;livros_interesse_geral
829874309190054ac199e75205ad6b33;49.95;15.1;SP;100.0;16.0;16.0;16.0;cool_stuff
2007f2b457d10773f0d40622a433a22c;98.9;14.44;SP;100.0;16.0;11.0;14.0;perfumaria
1ea9a0015a93db6e4afd5205bc362e65;39.9;25.63;SP;100.0;16.0;10.0;12.0;fashion_bolsas_e_acessorios
542d6af4881a5a647cde02c201f43916;38.99;19.46;SP;550.0;16.0;10.0;16.0;cama_mesa_banho
134957eeec87be2414ac629ee0b947a4;19.9;18.23;RS;200.0;20.0;15.0;15.0;informatica_acessorios
115e606ac8059e4cfa1c6c3310fb365c;39.9;9.74;MG;285.0;17.0;10.0;13.0;informatica_acessorios
c0bc78ee82fbbd6bfc0638d513c238df;44.99;15.42;ES;550.0;27.0;8.0;20.0;ferramentas_jardim
e6ca601b0b9189e6471ccf0667985c9b;1299.9;27.64;RS;800.0;30.0;15.0;16.0;beleza_saude
5dee2c14e1989141e15d341d4c62d72a;97.9;13.81;PR;353.0;23.0;15.0;16.0;esporte_lazer
c6ea63369936552872ae890c82175b4b;225.0;16.32;SP;2900.0;35.0;12.0;30.0;cama_mesa_banho
0c85b3e0748fdc1a15f227525d317821;121.99;22.15;SP;2450.0;29.0;5.0;21.0;livros_tecnicos
256c61261c818dab727fa2a60d8964ca;114.94;34.16;SP;8638.0;51.0;62.0;26.0;moveis_escritorio
7f7da198305ad62091daf841ed6acc6e;119.9;24.97;SP;450.0;22.0;12.0;22.0;cool_stuff
b5e13c9a353102f79c6206ff5cb61a50;89.9;35.14;SP;1500.0;40.0;25.0;20.0;brinquedos
288dbc06591742c5d7fe90fbfb08943e;109.7;18.2;PR;3450.0;43.0;18.0;22.0;moveis_decoracao
7d0b7e7fe3e96e047cacafa33a808bd7;39.99;19.47;SP;750.0;34.0;18.0;44.0;cama_mesa_banho
17efcba3c09566b89c945ef563f381d2;129.9;18.49;RJ;1150.0;46.0;10.0;15.0;esporte_lazer
b5c315fb01a02190500528edf520883f;49.99;15.1;SP;200.0;16.0;2.0;20.0;fashion_bolsas_e_acessorios
5ca5d42f98d39aa421923c2fde2c1558;998.0;50.57;RS;6950.0;40.0;30.0;40.0;eletroportateis
a5c9c1711f61d2b63cf996b4928092ed;69.99;13.37;RJ;1050.0;24.0;29.0;23.0;brinquedos
0b9d32c4f39a77eca7f39c5b69ebc690;35.9;15.1;PR;300.0;29.0;7.0;16.0;fashion_calcados
f8e5d2574bedbb98efe044c829386487;99.99;16.95;SP;2300.0;25.0;3.0;65.0;moveis_decoracao
6e8d2a5a16437217f5ad2706ce6550b3;59.9;16.99;SC;700.0;21.0;9.0;15.0;bebes
6a23c2eb9acc78f8ec403be9c6210dd4;114.94;18.52;SP;7513.0;53.0;62.0;26.0;moveis_escritorio
5ac9d9e379c606e36a8094a6046f75dc;109.9;16.21;SP;525.0;21.0;16.0;13.0;beleza_saude
ef66e63137bdd1b2e44aa968646fc1e3;35.0;18.74;SP;750.0;20.0;35.0;20.0;moveis_decoracao
4e18c6967304419be650ad67237966ce;24.99;15.23;SP;250.0;20.0;10.0;16.0;eletronicos
0f9a07df17934769a978a9b2917ba8a3;199.99;17.03;SP;550.0;33.0;27.0;26.0;automotivo
a3349ee806d1e1e98d582a2aba5cedcd;27.9;10.06;SP;350.0;105.0;20.0;20.0;cama_mesa_banho
386486367c1f9d4f587a8864ccb6902b;105.9;19.98;SP;835.0;40.0;9.0;33.0;cama_mesa_banho
5fb0955cb683eb6f65a1f613e502eef5;1390.0;32.05;SP;4000.0;50.0;30.0;40.0;agro_industria_e_comercio
7cdffa73c5aa5471607b4ac982baa201;44.5;15.1;RJ;2600.0;40.0;12.0;55.0;beleza_saude
c9fa6a0dbc5b979d8c99f38c3c9c912f;17.99;7.78;SP;100.0;16.0;3.0;13.0;consoles_games
2ada8214e59b86de70b03d8f03894c93;34.9;7.5;SP;300.0;16.0;16.0;11.0;beleza_saude
7506dc43a0aaa509475b7522abfdee9f;23.9;23.28;PR;650.0;20.0;10.0;15.0;utilidades_domesticas
c59b59b99633517061514b986fd0a481;23.21;16.79;SP;250.0;22.0;3.0;20.0;ferramentas_jardim
7d50930301709838d8e90dcac5cfaa84;59.9;15.17;PR;1650.0;40.0;45.0;25.0;esporte_lazer
e53e557d5a159f5aa2c5e995dfdf244b;94.56;11.1;SP;180.0;17.0;10.0;13.0;informatica_acessorios
1c55a8be0613dd888ed9c039cea3d660;49.99;42.11;MG;3100.0;30.0;11.0;30.0;moveis_sala
2d4086091519b04cd687a38e33dc276c;125.0;22.37;RS;200.0;20.0;10.0;15.0;informatica_acessorios
dd6a505f83dd3c6326aa9856519e0978;49.9;22.36;SP;200.0;16.0;7.0;11.0;brinquedos
376450070f391460f4b67e13166cae60;25.77;7.39;SP;275.0;22.0;3.0;16.0;telefonia
1a300f482e35d7eac74b229be067aefd;19.99;15.23;SP;125.0;18.0;7.0;15.0;informatica_acessorios
6ebee4184f691707f35a8ef04e1f2f22;99.99;19.89;PR;1300.0;19.0;19.0;19.0;automotivo
b044bbed524dc39f8465f2d1b5b620f8;299.9;10.39;SP;375.0;30.0;23.0;23.0;esporte_lazer
87283a98b24f9f1ac3a31b631073cf47;49.9;14.1;SP;150.0;16.0;5.0;20.0;fashion_bolsas_e_acessorios
efe51826ab4363ada69569a61c5a23b1;26.9;8.27;SP;150.0;20.0;4.0;20.0;construcao_ferramentas_construcao
2293f7375b46e963e55be5b56d3b77b0;137.9;63.22;SC;950.0;30.0;20.0;40.0;pet_shop
30caacf4dfc199dc577a9627395a881d;64.9;5.99;SP;650.0;20.0;16.0;20.0;construcao_ferramentas_jardim
9e10eb05d9f369d5c38c475425cc2ee9;35.0;15.1;SP;100.0;16.0;3.0;11.0;telefonia
cfa7ee31b3e91eacffe78176dc964965;25.0;12.84;SP;203.0;14.0;16.0;14.0;telefonia
1491a8ff192d4b5c369b0eaa2fe33ee5;180.0;26.1;SP;4600.0;60.0;19.0;50.0;cama_mesa_banho
e85d91619b497e98754390b6198a9818;134.9;9.86;SP;700.0;24.0;14.0;18.0;bebes
b6bdb28b376292b83135644ff8d4d6a2;179.9;21.75;SP;2200.0;34.0;7.0;32.0;cama_mesa_banho
c075b8e131353552218860f1c421e4ef;59.9;11.15;SP;1750.0;20.0;16.0;30.0;moveis_cozinha_area_de_servico_jantar_e_jardim
4afba85a48ad3d91d79215ba93ddb023;24.9;8.18;SP;800.0;25.0;25.0;25.0;utilidades_domesticas
0241aa4ed831b73fd4940ffd9cec20dc;533.0;47.31;RJ;8400.0;46.0;44.0;28.0;eletrodomesticos_2
cb0fe29b88df5b43cb3d434b6b0e8db4;129.9;20.86;SP;1525.0;65.0;10.0;25.0;utilidades_domesticas
ce6f74096c84567f22728c84f3d6e7fc;109.9;13.79;SP;1300.0;30.0;10.0;30.0;cama_mesa_banho
a8bb7885faf316d9a5062d42d2b2fba4;129.0;19.87;SP;875.0;40.0;26.0;20.0;esporte_lazer
521ff66814fcd02e8ac29259c4feacb6;1039.97;93.65;SC;5450.0;101.0;14.0;49.0;instrumentos_musicais
fe9dfbe7f974621789683b7b78be2a16;319.29;17.54;SP;5300.0;30.0;24.0;38.0;beleza_saude
42877980a9990b1391c279582c1aa894;45.99;25.38;SC;200.0;20.0;7.0;12.0;esporte_lazer
97f1396a5a1f7c07ba51784efdec44b8;160.0;27.89;SP;1400.0;43.0;18.0;18.0;utilidades_domesticas
855bbef550f31af6cf9387e9362b11f6;20.0;8.83;SP;500.0;27.0;13.0;17.0;eletrodomesticos
7c24503a64637f3ab756ed1b44826747;35.9;7.51;SP;247.0;18.0;12.0;14.0;brinquedos
a76bb75d78ce6aa4a5202051b4f88a83;37.0;24.61;MG;300.0;19.0;12.0;16.0;esporte_lazer
e456721fdab66b576664c035ad183965;29.9;28.9;MG;150.0;16.0;9.0;11.0;fashion_bolsas_e_acessorios
78119fbfa709d07b86f5ccf15043c6d6;199.98;16.15;SP;586.0;18.0;11.0;13.0;cool_stuff
461f43be3bdf8844e65b62d9ac2c7a5a;123.0;18.74;SP;444.0;20.0;14.0;16.0;relogios_presentes
68a00c2c89cc59b345242ac379ee4b26;125.0;38.42;SP;1350.0;31.0;32.0;31.0;esporte_lazer
2f9c2888168b8c2d8e625905f3737057;99.0;15.44;PR;150.0;20.0;5.0;12.0;telefonia
715a41d0a95641fda38167ad49142b7c;79.9;15.77;SP;825.0;39.0;18.0;38.0;cool_stuff
99e365fea0b15ee63272ff391fdde785;38.99;16.11;SP;550.0;16.0;10.0;16.0;cama_mesa_banho
8ac24e23a102245823e640f485846289;175.0;16.44;SP;525.0;20.0;15.0;25.0;eletronicos
d906996541fe72f17ffc4a1434994857;39.5;15.1;SC;450.0;35.0;8.0;35.0;moveis_decoracao
3713f19c71c4be21ced80738e2fa49bc;101.99;23.99;SP;8200.0;53.0;74.0;18.0;moveis_escritorio
7a0686c0403abe1a703aaaa9ecde289b;19.0;8.27;SP;100.0;32.0;2.0;24.0;automotivo
656e0eca68dcecf6a31b8ececfabe3e8;93.9;15.41;PR;173.0;18.0;13.0;12.0;informatica_acessorios
9da950e8c8c482441f1b93955b21c827;209.99;25.82;SP;5200.0;37.0;20.0;34.0;cool_stuff
87283a98b24f9f1ac3a31b631073cf47;49.9;17.63;SP;150.0;16.0;5.0;20.0;fashion_bolsas_e_acessorios
38f3677364ecf032090b33915b155161;138.0;25.81;MG;9950.0;31.0;61.0;31.0;utilidades_domesticas
0bdd9a52d192d64770e33ae559512478;55.0;18.49;SP;250.0;16.0;2.0;20.0;relogios_presentes
d4dccae17c83ffbaafc50d763503e9eb;62.9;14.75;SP;3070.0;32.0;11.0;29.0;utilidades_domesticas
61bd5c44104358d0af199e259821d2b8;39.9;8.82;SP;450.0;30.0;20.0;20.0;esporte_lazer
e0bdfa15e49283425504297eb6f95928;29.9;17.93;SP;1250.0;69.0;3.0;45.0;pet_shop
89321f94e35fc6d7903d36f74e351d40;27.9;7.39;SP;150.0;17.0;13.0;13.0;alimentos
5eae236b07a8c5db6299c7f9c3ba2e6e;12.5;11.85;SP;200.0;33.0;21.0;27.0;alimentos_bebidas
036c967e979f490c3890acef838d9f44;21.99;7.78;SP;150.0;19.0;4.0;11.0;telefonia
10aecaf5be4119fd6b8b9e2e8a5a1454;42.9;13.71;SP;650.0;40.0;2.0;30.0;cama_mesa_banho
bc072f287b475a918c00b3478d1bcef9;159.0;13.41;SP;2500.0;21.0;18.0;16.0;automotivo
e33df02e384487f2bcd3788619f89215;17.0;12.69;SP;350.0;20.0;30.0;30.0;utilidades_domesticas
bf4ff42133c7bced3bda24a521a5e12f;125.0;21.95;SP;11550.0;45.0;28.0;45.0;utilidades_domesticas
ac8af924237ed4591dc8d9b8c6a935f0;682.98;27.36;SP;6100.0;30.0;40.0;30.0;perfumaria
2da442c298a7943c6787953d7f42b911;42.99;22.93;SP;1133.0;28.0;6.0;20.0;cama_mesa_banho
2b0943c63387bbdc046d9a7692602388;29.9;9.26;PR;1050.0;30.0;15.0;20.0;esporte_lazer
114be868e131c0ec44f054b335118724;30.0;15.1;SP;1600.0;22.0;12.0;22.0;esporte_lazer
a12c02e04fe31b34937656a5c5114a7f;134.49;29.05;SP;500.0;21.0;18.0;13.0;automotivo
d04bbac48960ecb7ea311b00ca6e1cb7;98.0;34.68;SP;11325.0;18.0;105.0;30.0;industria_comercio_e_negocios
7b83c11ac78f11bde67542beb12e8163;56.9;12.74;SP;350.0;29.0;20.0;24.0;beleza_saude
13412655d22f10591e584156686ca50b;199.9;10.31;SP;650.0;36.0;16.0;16.0;informatica_acessorios
4c1bbc12438daec98a77243c2bf7a3ba;136.99;82.28;SP;15475.0;81.0;7.0;83.0;moveis_escritorio
39ec33e08b0f9ffb9767b819f8588361;34.7;13.08;SP;1600.0;26.0;26.0;26.0;esporte_lazer
51e8feeedd83467b86a79aa2769367c5;17.99;12.79;SP;150.0;20.0;20.0;20.0;brinquedos
9d9e4204b9eea9b05299d1a3e91986c5;38.0;14.1;PR;350.0;20.0;15.0;15.0;beleza_saude
65e6eb6259c9963d133eae35ca1ee2cd;255.0;10.87;SP;350.0;20.0;11.0;11.0;eletroportateis
7a40001d3da620600ab80109510f3496;125.0;20.07;SP;850.0;16.0;24.0;16.0;beleza_saude
9783bd52943df9833a6a92f2e8f34f32;89.9;17.88;SP;1400.0;55.0;5.0;24.0;brinquedos
fbc1488c1a1e72ba175f53ab29a248e8;119.7;6.69;RJ;560.0;19.0;13.0;17.0;perfumaria
c10a7001e8b49dfc03817444b5f2ed81;129.99;19.01;RJ;500.0;16.0;2.0;11.0;relogios_presentes
d692d19cee022f7acab76373f297ad6a;127.0;12.09;SP;1850.0;70.0;17.0;50.0;cama_mesa_banho
71f2ce4ae5dfdd3b55a51c7a2d3c4da8;579.99;42.35;SP;3750.0;40.0;16.0;25.0;construcao_ferramentas_construcao
2724371c000f2c0cd3f891af1862cd1b;15.0;18.23;SP;250.0;20.0;15.0;15.0;automotivo
c1488892604e4ba5cff5b4eb4d595400;38.5;19.05;MG;1400.0;32.0;6.0;28.0;moveis_decoracao
d76c049f36a5b4975aa3cf095a6fa499;125.89;22.81;PR;194.0;21.0;15.0;15.0;informatica_acessorios
55b71bf300a2765a382eaec566df531f;84.99;16.79;SP;3400.0;33.0;25.0;28.0;esporte_lazer
67b6e702f44cd2c2ce9db4be16490cdf;79.9;16.75;RJ;1000.0;16.0;16.0;16.0;beleza_saude
c3f0567155098730c30259bf19b54fdc;38.0;12.79;SP;200.0;20.0;10.0;20.0;bebes
b83ba81552d0748b45288e7e57c62888;599.65;18.95;RJ;460.0;36.0;10.0;16.0;beleza_saude
1767ed23966ac4d3539720b11beeacd1;599.99;11.45;SP;300.0;23.0;15.0;19.0;relogios_presentes
16765bcb7b5644f6fd28a40c0cfa2a97;129.0;18.7;RJ;2550.0;16.0;14.0;15.0;beleza_saude
dd37c35adc95b77dd3124c71fcca0c29;104.99;13.75;SP;1150.0;40.0;30.0;20.0;malas_acessorios
f748cb764b18656b28d466eff3cbda8d;110.4;18.02;SP;2600.0;18.0;26.0;11.0;beleza_saude
64976272fa76578e7bb56f6d6d942ef6;339.9;9.56;RS;150.0;17.0;7.0;17.0;construcao_ferramentas_seguranca
73f125f683118508d664a53ab01bab34;49.0;34.15;SP;100.0;16.0;3.0;11.0;esporte_lazer
38e28b7814d36bc84b972a75dd7c5ce7;32.99;7.78;SP;200.0;46.0;4.0;11.0;market_place
f06509f3f9aada4fec2a21a3f2e0bb39;62.78;14.19;SP;120.0;20.0;7.0;14.0;esporte_lazer
eaaedcf6f1fee559b27b286e16afdf88;42.0;18.39;SP;400.0;16.0;7.0;11.0;informatica_acessorios
e2d13b6570070d36a9996b74e3eb190f;79.0;7.42;SP;250.0;16.0;9.0;16.0;automotivo
e6a8a1b25dccfe76d339f9cd19be7779;75.0;57.83;MG;10450.0;20.0;23.0;12.0;esporte_lazer
96d2a150ac4532d4d55c554d309bbc59;24.99;17.63;SP;100.0;17.0;4.0;12.0;telefonia
c98bf47f7bea8f3aee82fa023786b8a1;167.99;31.93;SP;6185.0;63.0;11.0;20.0;eletronicos
69f07c49379a0c4bd660dd794a72f02a;549.9;19.61;RJ;925.0;20.0;41.0;15.0;cool_stuff
83294cbb80def7b3b28087e0d2078d8a;44.9;3.38;SP;217.0;27.0;12.0;17.0;beleza_saude
f6b0f3b6a88401ac556cd65f80cfbc86;21.53;22.93;MG;1250.0;25.0;14.0;25.0;utilidades_domesticas
e251ebd2858be1aa7d9b2087a6992580;139.9;34.63;ES;8875.0;40.0;14.0;43.0;ferramentas_jardim
2bd3e6ee15d713b34654f04fe0375e17;137.0;11.57;SP;325.0;20.0;12.0;16.0;automotivo
d38a6b2305a426ee95a1b270cafc39f1;24.79;15.1;SP;1600.0;42.0;5.0;42.0;automotivo
9bfc55df037ce3ac01bfd84781adf7e5;586.0;22.2;SP;530.0;19.0;14.0;15.0;audio
7b07f25dab76a821beca96d40ee0553e;19.9;11.85;SP;300.0;40.0;15.0;35.0;cama_mesa_banho
a0ed1aca46f54c17bd17c88a799e055a;149.97;34.59;SP;3250.0;41.0;15.0;25.0;moveis_decoracao
dd0dcee76f9c12fff4bc0eb641d57c7f;22.8;37.04;SP;250.0;25.0;7.0;14.0;eletronicos
f0737b524fe6b57f2ad4f174ce23a62c;209.0;34.83;SP;12600.0;20.0;10.0;20.0;esporte_lazer
8d3995daf4103cf13ff5400bf66c1587;39.9;10.96;RJ;300.0;30.0;10.0;20.0;bebes
36ea81e90d1292dcdc3ad8abb09c20fe;73.5;11.73;SP;350.0;42.0;27.0;42.0;bebes
f663527ddb1b3def5cf66a2324c3402e;109.9;18.02;SP;400.0;16.0;8.0;11.0;esporte_lazer
52faaea7e7d55dfe5aa81f0b5f79d7b9;49.9;15.2;MG;2050.0;35.0;10.0;35.0;moveis_decoracao
6536314c94d43b787fc1c622941da14b;32.99;24.84;SP;100.0;19.0;3.0;20.0;telefonia_fixa
f8ea5fcf9c628485e01b9c3cf52728c2;12.99;11.73;SP;1200.0;40.0;8.0;40.0;moveis_decoracao
73326828aa5efe1ba096223de496f596;86.0;8.76;SP;330.0;20.0;15.0;16.0;alimentos
0ac4b9dc5e23908abf09e13da3ea1bbb;49.0;7.78;SP;200.0;16.0;2.0;11.0;fashion_bolsas_e_acessorios
3af6d5f9fdb78f106c003ce49d7f0186;32.9;7.49;SP;100.0;16.0;5.0;17.0;beleza_saude
c075b8e131353552218860f1c421e4ef;58.9;59.58;SP;1750.0;20.0;16.0;30.0;moveis_cozinha_area_de_servico_jantar_e_jardim
87feb07adc221a4c6cdf051ea1afd0ff;2110.0;42.92;RJ;15833.0;45.0;45.0;25.0;eletrodomesticos_2
628b17449083fb34688b2959b80bdecd;2258.0;46.68;PE;4800.0;42.0;19.0;27.0;automotivo
c6ce25f40e2feb55d390810e72ee44f0;15.99;7.78;SP;150.0;16.0;5.0;16.0;papelaria
21d2fdced5c69bfc6539b67908a4ad28;177.99;21.16;MG;6450.0;55.0;15.0;46.0;moveis_sala
e36d6f9698990032f410888ab17c2d87;70.0;12.43;SP;1900.0;28.0;20.0;28.0;utilidades_domesticas
90509918fbc0f45016520d833ae25f78;322.75;47.85;SP;5500.0;21.0;40.0;35.0;market_place
813e0977846de5206007de2bb18e44ba;1350.0;83.04;SP;30000.0;70.0;75.0;37.0;brinquedos
e59f9160ef2e37fd48efdb84a4c30126;113.3;39.06;SP;1050.0;17.0;27.0;17.0;moveis_decoracao
962a6951154f98f2c8e9a5b8b2bcf4a9;75.0;21.17;SP;2550.0;30.0;35.0;30.0;moveis_decoracao
53b36df67ebb7c41585e8d54d6772e08;109.99;0.0;SP;584.0;16.0;11.0;13.0;relogios_presentes
0cf41187284d7f099adc8415a743ebbd;35.9;26.89;SP;300.0;16.0;16.0;16.0;bebes
42a2c92a0979a949ca4ea89ec5c7b934;58.9;17.12;SP;7000.0;26.0;47.0;27.0;utilidades_domesticas
b532349fe46b38fbc7bb3914c1bdae07;38.4;7.78;SP;850.0;20.0;25.0;20.0;moveis_decoracao
88159bac10e3d4f4b69b157406c7f70f;39.9;11.85;SP;343.0;32.0;10.0;20.0;esporte_lazer
0751d46ff778c72973f67da627093303;179.89;13.92;SP;317.0;18.0;13.0;14.0;relogios_presentes
f522a110bd19cb7c8b5778828768f342;119.9;20.92;MG;2600.0;50.0;10.0;30.0;utilidades_domesticas
777d2e438a1b645f3aec9bd57e92672c;69.9;7.87;SP;950.0;45.0;15.0;35.0;cama_mesa_banho
75f32a954f5bb6bde77612be80c9293d;98.9;15.45;SP;950.0;16.0;25.0;20.0;moveis_decoracao
100260bf9206d859dc8db128c8c5afc9;18.8;7.78;SP;300.0;21.0;10.0;18.0;utilidades_domesticas
ca5c923962558430573f83661dbe36d6;105.0;23.54;MG;1250.0;40.0;20.0;30.0;pet_shop
bea978771d1c453faf756fa71f3bdd70;299.99;28.64;RJ;2301.0;32.0;35.0;34.0;brinquedos
948c22764c5080442c29a9c3da89b40f;159.9;28.5;PR;3400.0;20.0;30.0;30.0;cama_mesa_banho
8a494aeffa13ead64254d18d66189a22;299.0;18.28;SP;300.0;16.0;10.0;11.0;relogios_presentes
e35b496654367ba8f9ab8974a23331e6;9.99;15.1;SP;250.0;16.0;10.0;12.0;fashion_bolsas_e_acessorios
db6677c6f890ba1730c0b75bd8132579;59.99;27.15;SP;950.0;35.0;25.0;20.0;beleza_saude
8e7a3ee016b12c87b5e3e7e717620758;150.0;16.35;SP;850.0;40.0;30.0;30.0;industria_comercio_e_negocios
